Year,Region,Technology,value
2020,NO,GasPowerPlantCC,669.083146096604
2030,NO,GasPowerPlantCC,538.2183793880655
2040,NO,GasPowerPlantCC,228.93230699795265
2020,FR,CoalCHPPlantCC,2105.217039450931
2030,FR,CoalCHPPlantCC,1357.3984165976458
2040,FR,CoalCHPPlantCC,560.023649074517
2020,UK,CoalCHPPlantCC,5506.299915623617
2030,UK,CoalCHPPlantCC,3502.1317342138386
2040,UK,CoalCHPPlantCC,2587.3488335289085
2030,DE,GasCHPPlantCC,744.1417532126313
2040,DE,GasCHPPlantCC,3100.8499070987946
2050,DE,GasCHPPlantCC,2474.0833968858965
2030,FR,GasCHPPlantCC,279.7222588823469
2040,FR,GasCHPPlantCC,823.3799400862963
2050,FR,GasCHPPlantCC,435.58695908250075
2020,NO,GasCHPPlantCC,475.20784476861195
2030,NO,GasCHPPlantCC,601.9591660150938
2040,NO,GasCHPPlantCC,485.94240530103355
2050,NO,GasCHPPlantCC,145.07418684221597
2020,DK,GasCHPPlantCC,614.314741430308
2030,DK,GasCHPPlantCC,861.8859747376756
2040,DK,GasCHPPlantCC,1072.3291079208475
2050,DK,GasCHPPlantCC,416.52319824444754
2030,UK,GasCHPPlantCC,301.4435066779286
2040,UK,GasCHPPlantCC,1157.1417463359728
2050,UK,GasCHPPlantCC,805.3426361969871
