Year,Region,Technology,value
2030,NO,GasPowerPlantCC,134.38778253209978
2040,NO,GasPowerPlantCC,74.30129902169996
2020,FR,CoalCHPPlantCC,649.8741599999987
2030,FR,CoalCHPPlantCC,409.5215906873999
2040,FR,CoalCHPPlantCC,194.49936603279653
2020,UK,CoalCHPPlantCC,1221.2392311012457
2030,UK,CoalCHPPlantCC,1173.2487598536773
2040,UK,CoalCHPPlantCC,846.7514596150152
2020,DE,GasCHPPlantCC,1.0777995510787137
2030,DE,GasCHPPlantCC,1076.563073365754
2040,DE,GasCHPPlantCC,2761.947548564659
2050,DE,GasCHPPlantCC,2528.115785185167
2030,FR,GasCHPPlantCC,280.524257543723
2040,FR,GasCHPPlantCC,823.3799400862966
2050,FR,GasCHPPlantCC,435.6454697780033
2020,NO,GasCHPPlantCC,200.48554958553092
2030,NO,GasCHPPlantCC,437.4846357687001
2040,NO,GasCHPPlantCC,359.13928733760315
2050,NO,GasCHPPlantCC,144.62410224221594
2020,DK,GasCHPPlantCC,553.684863514208
2030,DK,GasCHPPlantCC,821.9923082349545
2040,DK,GasCHPPlantCC,1048.0529250000006
2050,DK,GasCHPPlantCC,401.00221511425104
2030,UK,GasCHPPlantCC,300.6387367106934
2040,UK,GasCHPPlantCC,1157.1417463359728
2050,UK,GasCHPPlantCC,763.9062122400121
