Year,Region,Technology,value
2020,FR,CoalCHPPlantCC,1166.0710764652808
2030,FR,CoalCHPPlantCC,756.3552454938
2040,FR,CoalCHPPlantCC,331.79701979827394
2020,UK,CoalCHPPlantCC,3682.3010747023704
2030,UK,CoalCHPPlantCC,2325.338742439903
2040,UK,CoalCHPPlantCC,1697.2902678298692
2030,DE,GasCHPPlantCC,692.9237577361033
2040,DE,GasCHPPlantCC,3146.6646637453873
2050,DE,GasCHPPlantCC,2528.1157851851667
2030,FR,GasCHPPlantCC,278.68230888234694
2040,FR,GasCHPPlantCC,823.3799400862962
2050,FR,GasCHPPlantCC,435.6454697780033
2020,NO,GasCHPPlantCC,200.48554958553092
2030,NO,GasCHPPlantCC,211.48626198060032
2040,NO,GasCHPPlantCC,379.98879814920326
2050,NO,GasCHPPlantCC,144.62410224221594
2020,DK,GasCHPPlantCC,553.684863514208
2030,DK,GasCHPPlantCC,821.9923082349545
2040,DK,GasCHPPlantCC,1048.0529250000006
2050,DK,GasCHPPlantCC,401.00221511425343
2030,UK,GasCHPPlantCC,301.44350667792867
2040,UK,GasCHPPlantCC,1157.141746335973
2050,UK,GasCHPPlantCC,763.9062122400121
