Year,Region,Technology,value
2020,NO,GasPowerPlantCC,666.7744948087612
2030,NO,GasPowerPlantCC,565.5212768460556
2040,NO,GasPowerPlantCC,236.74908715475385
2020,FR,CoalCHPPlantCC,2020.5722895909673
2030,FR,CoalCHPPlantCC,1302.1805474009884
2040,FR,CoalCHPPlantCC,540.2577123251004
2020,UK,CoalCHPPlantCC,5485.205582282165
2030,UK,CoalCHPPlantCC,3489.981959042947
2040,UK,CoalCHPPlantCC,2578.218071690673
2030,DE,GasCHPPlantCC,691.462957872303
2040,DE,GasCHPPlantCC,3148.186840585427
2050,DE,GasCHPPlantCC,2527.50201542277
2020,FR,GasCHPPlantCC,70.40078189711997
2030,FR,GasCHPPlantCC,332.9971056993488
2040,FR,GasCHPPlantCC,859.3270161086735
2050,FR,GasCHPPlantCC,435.6454697780033
2020,NO,GasCHPPlantCC,483.69862509178273
2030,NO,GasCHPPlantCC,556.3981575612014
2040,NO,GasCHPPlantCC,487.85402231510636
2050,NO,GasCHPPlantCC,144.62410224221594
2020,DK,GasCHPPlantCC,616.0413224935459
2030,DK,GasCHPPlantCC,863.0710082349547
2040,DK,GasCHPPlantCC,1072.965555
2050,DK,GasCHPPlantCC,401.66800203963993
2020,UK,GasCHPPlantCC,12.22919774999989
2030,UK,GasCHPPlantCC,321.69400617792815
2040,UK,GasCHPPlantCC,1171.1805618322358
2050,UK,GasCHPPlantCC,763.9062122400121
