region,technology,hour,value
UK,WindOnshore,78,0.084196144
UK,WindOnshore,79,0.096406837
UK,WindOnshore,80,0.223079502
UK,WindOnshore,81,0.290177582
UK,WindOnshore,82,0.34226465
UK,WindOnshore,83,0.295352638
UK,WindOnshore,84,0.210008754
UK,WindOnshore,85,0.338234089
UK,WindOnshore,86,0.298087384
UK,WindOnshore,87,0.310816827
UK,WindOnshore,88,0.133727335
UK,WindOnshore,89,0.145570111
UK,WindOnshore,90,0.302485168
UK,WindOnshore,91,0.298395574
UK,WindOnshore,92,0.295536755
UK,WindOnshore,93,0.303730404
UK,WindOnshore,94,0.371550435
UK,WindOnshore,95,0.351687819
UK,WindOnshore,96,0.289273403
UK,WindOnshore,97,0.365413306
UK,WindOnshore,98,0.373946346
UK,WindOnshore,99,0.431506475
UK,WindOnshore,100,0.394676871
UK,WindOnshore,101,0.36931732
UK,WindOnshore,102,0.365859546
UK,WindOnshore,103,0.250017245
UK,WindOnshore,104,0.349291568
UK,WindOnshore,105,0.311767529
UK,WindOnshore,106,0.396445649
UK,WindOnshore,107,0.267845898
UK,WindOnshore,108,0.180883822
UK,WindOnshore,109,0.097253305
UK,WindOnshore,110,0.047852206
UK,WindOnshore,111,0.189074092
UK,WindOnshore,112,0.349756678
UK,WindOnshore,113,0.510912134
UK,WindOnshore,114,0.504845388
UK,WindOnshore,115,0.431007037
UK,WindOnshore,116,0.48082756
UK,WindOnshore,117,0.502998888
UK,WindOnshore,118,0.436873705
UK,WindOnshore,119,0.340534928
UK,WindOnshore,120,0.206781516
DE,SolarPV,4,0.012154388
DE,SolarPV,5,0.090418236
DE,SolarPV,6,0.172047065
DE,SolarPV,7,0.126414689
DE,SolarPV,8,0.112502582
DE,SolarPV,26,0.095052398
DE,SolarPV,27,0.280871368
DE,SolarPV,28,0.431732793
DE,SolarPV,29,0.480181687
DE,SolarPV,30,0.501217302
DE,SolarPV,31,0.442536784
DE,SolarPV,32,0.390627111
DE,SolarPV,33,0.232075837
DE,SolarPV,34,0.138749519
DE,SolarPV,35,0.014408062
DE,SolarPV,49,0.16089205
DE,SolarPV,50,0.269135354
DE,SolarPV,51,0.423856291
DE,SolarPV,52,0.507294696
DE,SolarPV,53,0.5772401
DE,SolarPV,54,0.546915956
DE,SolarPV,55,0.531091506
DE,SolarPV,56,0.442177318
DE,SolarPV,57,0.38431629
DE,SolarPV,58,0.254616578
DE,SolarPV,59,0.161916441
DE,SolarPV,72,0.006183901
DE,SolarPV,73,0.184928153
DE,SolarPV,74,0.341018967
DE,SolarPV,75,0.465546203
DE,SolarPV,76,0.526016349
DE,SolarPV,77,0.502756482
DE,SolarPV,78,0.48678847
DE,SolarPV,79,0.432425467
DE,SolarPV,80,0.374769241
DE,SolarPV,81,0.296533826
DE,SolarPV,82,0.165219173
DE,SolarPV,83,0.033134362
DE,SolarPV,99,0.154713207
DE,SolarPV,100,0.189095779
DE,SolarPV,101,0.162287803
DE,SolarPV,102,0.101020843
DE,SolarPV,103,0.084771443
DE,SolarPV,104,0.090713384
DK,SolarPV,4,0.051878458
DK,SolarPV,5,0.142079644
DK,SolarPV,6,0.087060273
DK,SolarPV,7,0.048083533
DK,SolarPV,26,0.037944611
DK,SolarPV,27,0.252937081
DK,SolarPV,28,0.457539388
DK,SolarPV,29,0.517081179
DK,SolarPV,30,0.519871905
DK,SolarPV,31,0.457829885
DK,SolarPV,32,0.473320324
DK,SolarPV,33,0.281904455
DK,SolarPV,34,0.118149097
DK,SolarPV,48,0.068025892
DK,SolarPV,49,0.261341311
DK,SolarPV,50,0.39328713
DK,SolarPV,51,0.532879672
DK,SolarPV,52,0.597103816
DK,SolarPV,53,0.6125678
DK,SolarPV,54,0.592756708
DK,SolarPV,55,0.541203464
DK,SolarPV,56,0.494171139
DK,SolarPV,57,0.384317751
DK,SolarPV,58,0.233750717
DK,SolarPV,59,0.082562882
DK,SolarPV,72,0.003214465
DK,SolarPV,73,0.170536832
DK,SolarPV,74,0.31861712
DK,SolarPV,75,0.46024833
DK,SolarPV,76,0.537027482
DK,SolarPV,77,0.559945105
DK,SolarPV,78,0.574443136
DK,SolarPV,79,0.477151884
DK,SolarPV,80,0.316248399
DK,SolarPV,81,0.13570473
DK,SolarPV,82,0.00116604
DK,SolarPV,100,0.053965783
DK,SolarPV,101,0.026785498
DK,SolarPV,102,0.079061792
DK,SolarPV,103,0.033285385
DK,SolarPV,104,0.029099377
FR,SolarPV,5,0.123914365
FR,SolarPV,6,0.159244857
FR,SolarPV,7,0.200320259
FR,SolarPV,8,0.185109002
FR,SolarPV,9,0.138052305
FR,SolarPV,10,0.003004023
FR,SolarPV,26,0.040454111
FR,SolarPV,27,0.166816828
FR,SolarPV,28,0.386963096
FR,SolarPV,29,0.438879763
FR,SolarPV,30,0.523594224
FR,SolarPV,31,0.444409237
FR,SolarPV,32,0.387407053
FR,SolarPV,33,0.226082923
FR,SolarPV,34,0.169999527
FR,SolarPV,35,0.089514686
FR,SolarPV,36,0.010027578
FR,SolarPV,49,0.080267408
FR,SolarPV,50,0.268856716
FR,SolarPV,51,0.418622044
FR,SolarPV,52,0.493589921
FR,SolarPV,53,0.516219534
FR,SolarPV,54,0.511259259
FR,SolarPV,55,0.524725834
FR,SolarPV,56,0.477332845
FR,SolarPV,57,0.40645152
FR,SolarPV,58,0.332185953
FR,SolarPV,59,0.244757717
FR,SolarPV,60,0.073441235
FR,SolarPV,73,0.098315555
FR,SolarPV,74,0.287045925
FR,SolarPV,75,0.438998535
FR,SolarPV,76,0.541612306
FR,SolarPV,77,0.587012569
FR,SolarPV,78,0.5925095
FR,SolarPV,79,0.559584791
FR,SolarPV,80,0.494383409
FR,SolarPV,81,0.438377702
FR,SolarPV,82,0.279064723
FR,SolarPV,83,0.113503618
FR,SolarPV,99,0.127649913
FR,SolarPV,100,0.165259916
FR,SolarPV,101,0.158372239
FR,SolarPV,102,0.168350208
FR,SolarPV,103,0.235934168
FR,SolarPV,104,0.265019306
FR,SolarPV,105,0.174582724
FR,SolarPV,106,0.017684303
NO,SolarPV,5,0.066786174
NO,SolarPV,6,0.098472901
NO,SolarPV,7,0.035954551
NO,SolarPV,26,0.188351937
NO,SolarPV,27,0.396908971
NO,SolarPV,28,0.498377202
NO,SolarPV,29,0.56950255
NO,SolarPV,30,0.553113723
NO,SolarPV,31,0.520425897
NO,SolarPV,32,0.418349872
NO,SolarPV,33,0.287713563
NO,SolarPV,34,0.105009369
NO,SolarPV,48,0.007911887
NO,SolarPV,49,0.165543055
NO,SolarPV,50,0.230326607
NO,SolarPV,51,0.30592698
NO,SolarPV,52,0.348786083
NO,SolarPV,53,0.488968416
NO,SolarPV,54,0.501674706
NO,SolarPV,55,0.533267248
NO,SolarPV,56,0.451540478
NO,SolarPV,57,0.380918096
NO,SolarPV,58,0.210284915
NO,SolarPV,59,0.045016445
NO,SolarPV,73,0.042943781
NO,SolarPV,74,0.193550537
NO,SolarPV,75,0.358969345
NO,SolarPV,76,0.457551979
NO,SolarPV,77,0.508865544
NO,SolarPV,78,0.482354986
NO,SolarPV,79,0.398716824
NO,SolarPV,80,0.243057526
NO,SolarPV,81,0.156488082
NO,SolarPV,82,0.06305249
UK,SolarPV,6,0.054455539
UK,SolarPV,7,0.04794953
UK,SolarPV,27,0.118938069
UK,SolarPV,28,0.272105694
UK,SolarPV,29,0.388794756
UK,SolarPV,30,0.511199567
UK,SolarPV,31,0.57403985
UK,SolarPV,32,0.521422991
UK,SolarPV,33,0.362442294
UK,SolarPV,34,0.207295145
UK,SolarPV,35,0.056749575
UK,SolarPV,49,0.019350115
UK,SolarPV,50,0.226637903
UK,SolarPV,51,0.36358447
UK,SolarPV,52,0.506302777
UK,SolarPV,53,0.473917173
UK,SolarPV,54,0.480214996
UK,SolarPV,55,0.39640152
UK,SolarPV,56,0.393278914
UK,SolarPV,57,0.315115522
UK,SolarPV,58,0.261527206
UK,SolarPV,59,0.178375668
UK,SolarPV,60,0.063621577
UK,SolarPV,73,0.033308559
UK,SolarPV,74,0.19750439
UK,SolarPV,75,0.256791451
UK,SolarPV,76,0.354233251
UK,SolarPV,77,0.38203076
UK,SolarPV,78,0.500140096
UK,SolarPV,79,0.46486953
UK,SolarPV,80,0.427974138
UK,SolarPV,81,0.329681365
UK,SolarPV,82,0.243284441
UK,SolarPV,83,0.124613736
UK,SolarPV,100,0.049714408
UK,SolarPV,101,0.20939771
UK,SolarPV,102,0.230614108
UK,SolarPV,103,0.310957416
UK,SolarPV,104,0.172459753
UK,SolarPV,105,0.07670775
