Year,Region,Technology,value
2020,NO,GasPowerPlantCC,2730.2877466601744
2030,NO,GasPowerPlantCC,4040.048353409601
2040,NO,GasPowerPlantCC,3612.8875799231137
2020,FR,CoalCHPPlantCC,351.75424678987105
2030,FR,CoalCHPPlantCC,253.5180033140569
2020,UK,CoalCHPPlantCC,1885.3014987566273
2030,UK,CoalCHPPlantCC,1584.4352661441133
2040,DE,GasCHPPlantCC,1465.24451397597
2050,DE,GasCHPPlantCC,1717.1548602402684
2030,FR,GasCHPPlantCC,223.15858828996562
2040,FR,GasCHPPlantCC,1090.5727034339554
2050,FR,GasCHPPlantCC,374.57497168731817
2020,NO,GasCHPPlantCC,550.8182720895095
2030,NO,GasCHPPlantCC,612.4856008462745
2040,NO,GasCHPPlantCC,657.7052189838572
2050,NO,GasCHPPlantCC,416.03236604999995
2020,DK,GasCHPPlantCC,342.6246067947776
2030,DK,GasCHPPlantCC,721.2213045298517
2040,DK,GasCHPPlantCC,934.8624513733437
2050,DK,GasCHPPlantCC,259.3163730202826
2030,UK,GasCHPPlantCC,297.4095177907968
2040,UK,GasCHPPlantCC,1390.7630599872293
2050,UK,GasCHPPlantCC,540.6818968909091
2020,FR,BECCS,36.917535434
2030,FR,BECCS,70.18517556942257
2050,FR,BECCS,41.5625
2050,NO,BECCS,414.2889660231549
2030,UK,BECCS,41.98246763214693
