Year,Region,Technology,value
2020,NO,GasPowerPlantCC,675.441484096604
2030,NO,GasPowerPlantCC,541.2126433880652
2040,NO,GasPowerPlantCC,230.72661090628864
2020,FR,CoalCHPPlantCC,2105.577123566706
2030,FR,CoalCHPPlantCC,1357.5878710316576
2040,FR,CoalCHPPlantCC,560.1067454089278
2020,UK,CoalCHPPlantCC,5505.33483200614
2030,UK,CoalCHPPlantCC,3501.5375595985943
2040,UK,CoalCHPPlantCC,2586.895100186356
2030,DE,GasCHPPlantCC,715.2708407116609
2040,DE,GasCHPPlantCC,3133.4337332552504
2050,DE,GasCHPPlantCC,2436.9542603309787
2030,FR,GasCHPPlantCC,279.7222588823469
2040,FR,GasCHPPlantCC,823.3799400862952
2050,FR,GasCHPPlantCC,429.26061024046993
2020,NO,GasCHPPlantCC,462.61168776861217
2030,NO,GasCHPPlantCC,605.0547340150958
2040,NO,GasCHPPlantCC,481.1832583926969
2050,NO,GasCHPPlantCC,150.72416415
2020,DK,GasCHPPlantCC,614.6941434580036
2030,DK,GasCHPPlantCC,862.1463761293813
2040,DK,GasCHPPlantCC,1072.471908684041
2050,DK,GasCHPPlantCC,429.0919463402816
2030,UK,GasCHPPlantCC,301.4435066779286
2040,UK,GasCHPPlantCC,1157.1417463359728
2050,UK,GasCHPPlantCC,825.4725519496318
