Year,Region,Technology,value
2020,FR,GasPowerPlantCC,10.462314119779439
2030,FR,GasPowerPlantCC,5.959284240527891
2040,FR,GasPowerPlantCC,1.7347140602628284
2020,NO,GasPowerPlantCC,347.41059529064125
2030,NO,GasPowerPlantCC,249.77475753803319
2040,NO,GasPowerPlantCC,255.5046159307188
2020,FR,CoalCHPPlantCC,464.0220954748049
2030,FR,CoalCHPPlantCC,287.5220520278455
2020,DK,CoalCHPPlantCC,36.932320000000004
2020,UK,CoalCHPPlantCC,1202.9313349080192
2030,UK,CoalCHPPlantCC,940.1940088341088
2020,DE,GasCHPPlantCC,1042.0036659028683
2030,DE,GasCHPPlantCC,796.9776935311202
2040,DE,GasCHPPlantCC,594.0077733594884
2050,DE,GasCHPPlantCC,35.34187140000001
2020,FR,GasCHPPlantCC,52.24286065226933
2030,FR,GasCHPPlantCC,124.15136241388923
2040,FR,GasCHPPlantCC,260.61322281504135
2050,FR,GasCHPPlantCC,92.59229603590917
2020,NO,GasCHPPlantCC,121.35127792997244
2030,NO,GasCHPPlantCC,125.7483428385008
2040,NO,GasCHPPlantCC,111.86398196153446
2050,NO,GasCHPPlantCC,25.065347371421097
2020,DK,GasCHPPlantCC,237.93919943615998
2030,DK,GasCHPPlantCC,302.7359259046522
2040,DK,GasCHPPlantCC,330.8361921000003
2050,DK,GasCHPPlantCC,101.63299230000001
2020,UK,GasCHPPlantCC,49.678607522745516
2030,UK,GasCHPPlantCC,185.63158984675638
2040,UK,GasCHPPlantCC,400.3323228097577
2050,UK,GasCHPPlantCC,149.16393609306485
2030,DE,BECCS,823.546565625822
2040,DE,BECCS,799.8301144407005
2050,DE,BECCS,325.0
2020,FR,BECCS,524.3980714478223
2030,FR,BECCS,600.0
2040,FR,BECCS,600.0
2050,FR,BECCS,900.0
2020,NO,BECCS,255.04279603505938
2030,NO,BECCS,300.0
2040,NO,BECCS,300.0
2050,NO,BECCS,600.0
2020,DK,BECCS,240.84802379230874
2030,DK,BECCS,300.0
2040,DK,BECCS,300.0
2050,DK,BECCS,600.0
2020,UK,BECCS,565.8806908861329
2030,UK,BECCS,600.0
2040,UK,BECCS,600.0
2050,UK,BECCS,600.0
