Year,Region,Technology,value
2020,NO,GasPowerPlantCC,2254.8169553908765
2030,NO,GasPowerPlantCC,1758.462034821857
2040,NO,GasPowerPlantCC,2294.8583203322733
2020,FR,CoalCHPPlantCC,870.2086042133451
2030,FR,CoalCHPPlantCC,652.8792786270749
2040,FR,CoalCHPPlantCC,235.27703632265013
2020,UK,CoalCHPPlantCC,2790.299992099027
2030,UK,CoalCHPPlantCC,2317.5535620942483
2040,UK,CoalCHPPlantCC,784.2449099658633
2030,DE,GasCHPPlantCC,346.95725916279696
2040,DE,GasCHPPlantCC,1884.9885428183616
2050,DE,GasCHPPlantCC,2234.941980188396
2020,FR,GasCHPPlantCC,98.32256977940091
2030,FR,GasCHPPlantCC,305.8612707814772
2040,FR,GasCHPPlantCC,834.2707397721047
2050,FR,GasCHPPlantCC,435.80691629999984
2020,NO,GasCHPPlantCC,559.134391722837
2030,NO,GasCHPPlantCC,593.3967579435514
2040,NO,GasCHPPlantCC,657.6600738272916
2050,NO,GasCHPPlantCC,316.53817810525
2020,DK,GasCHPPlantCC,790.7266803189767
2030,DK,GasCHPPlantCC,1034.2537666162464
2040,DK,GasCHPPlantCC,1171.342749851366
2050,DK,GasCHPPlantCC,406.3680321340909
2020,UK,GasCHPPlantCC,35.867134018111244
2030,UK,GasCHPPlantCC,367.3177831143411
2040,UK,GasCHPPlantCC,1474.4557499622763
2050,UK,GasCHPPlantCC,692.1840111398939
2020,FR,BECCS,5.896632809870487
2030,FR,BECCS,55.283176064089716
2050,NO,BECCS,66.33346583811307
2030,UK,BECCS,41.98246763214693
