Year,Region,Technology,value
2020,FR,CoalPowerPlantCC,199.94794082770264
2030,FR,CoalPowerPlantCC,13.435199999999996
2020,UK,CoalPowerPlantCC,559.8414787979102
2020,FR,GasPowerPlantCC,93.25145097819548
2030,FR,GasPowerPlantCC,36.33407132423935
2040,FR,GasPowerPlantCC,37.61368014089769
2020,NO,GasPowerPlantCC,594.3798450000493
2030,NO,GasPowerPlantCC,858.7363880198064
2040,NO,GasPowerPlantCC,453.9368394020892
2020,FR,CoalCHPPlantCC,2007.8224655785048
2030,FR,CoalCHPPlantCC,992.852550389262
2040,FR,CoalCHPPlantCC,305.74047947043385
2020,DK,CoalCHPPlantCC,110.79695999999997
2020,UK,CoalCHPPlantCC,5080.995886362145
2030,UK,CoalCHPPlantCC,3448.1893026140465
2040,UK,CoalCHPPlantCC,2356.501598426093
2020,DE,GasCHPPlantCC,712.6111750260084
2030,DE,GasCHPPlantCC,1147.112528119291
2040,DE,GasCHPPlantCC,2141.7503376232316
2050,DE,GasCHPPlantCC,909.2595923147232
2020,FR,GasCHPPlantCC,198.5994220501602
2030,FR,GasCHPPlantCC,340.0470940295701
2040,FR,GasCHPPlantCC,745.4664124428035
2050,FR,GasCHPPlantCC,295.8554149407558
2020,NO,GasCHPPlantCC,354.29470701238074
2030,NO,GasCHPPlantCC,389.6513567126473
2040,NO,GasCHPPlantCC,340.5839369555675
2050,NO,GasCHPPlantCC,90.55697080709979
2020,DK,GasCHPPlantCC,754.2265756238629
2030,DK,GasCHPPlantCC,756.7752410345206
2040,DK,GasCHPPlantCC,795.8421862584001
2050,DK,GasCHPPlantCC,477.82760183624384
2020,UK,GasCHPPlantCC,44.98237920146276
2030,UK,GasCHPPlantCC,252.78858469192156
2040,UK,GasCHPPlantCC,845.3266929855172
2050,UK,GasCHPPlantCC,446.0859210328212
2030,FR,BECCS,114.635479234
2040,FR,BECCS,13.578140953261034
2050,FR,BECCS,403.90071086908097
2050,NO,BECCS,206.0047665114439
2050,DK,BECCS,270.0
2050,UK,BECCS,130.0
